"Region","Facility Number","Level of Care","Capacity","Facility Name","Address","City","Zip Code","County","Facility Mailing Address","Facility Mailing City","Facility Mailing Zip","Facility Phone Number","First Name Administrator","Last Name Administrator","Certification","DMH Licensed","Alzheimer's SCU","Entity Name","Definition"
"6","32114","ALF**","65","OAK POINTE OF WASHINGTON, A VIVA SENIOR LIVING COMMUNITY","1650 HIGH STREET","WASHINGTON","63090-4354","FRANKLIN","1650 HIGH STREET","WASHINGTON","63090-4354","(636) 390-3290","THERESA","ISAAK",,"false","true","SSP WASHINGTON LLC","LIMITED LIABILITY COMPANY"
"6","32345","ALF","36","HOMESTEAD AT HICKORY VIEW RETIREMENT COMMUNITY, THE","1481 MARBACH DRIVE","WASHINGTON","63090-4636","FRANKLIN","1481 MARBACH DRIVE","WASHINGTON","63090-4636","(636) 239-1941","LESLIE","ERVIN",,"false","false","HOMESTEAD OPERATOR, LLC","LIMITED LIABILITY COMPANY"
"6","32779","ALF**","14","ASPEN VALLEY","1888 EAST 9TH STREET","WASHINGTON","63090-3549","FRANKLIN","1888 EAST 9TH STREET","WASHINGTON","63090-3549","(696) 346-9634","CHRISTY","BREWER",,"false","true","ASPEN VALLEY SENIOR HOMES LLC","LIMITED LIABILITY COMPANY"
"6","33537","ALF**","12","ASPEN VALLEY FOX CREST","2694 FOX CREST DRIVE","WASHINGTON","63090-5694","FRANKLIN","2694 FOX CREST DRIVE","WASHINGTON","63090-5694","(636) 346-9634","CHRISTY","BREWER",,"false","true","ASPEN VALLEY SENIOR HOMES LLC","LIMITED LIABILITY COMPANY"
"6","02690","ALF","18","STONEBRIDGE HERMANN","1800 WEIN ST","HERMANN","65041-1601","GASCONADE","PO BOX 468","HERMANN","65041-0468","(573) 486-3155","THERESA","WILLIMANN",,"false","false","ELDERCARE OF MID-MISSOURI XIII, INC","PROFIT CORPORATION"
"6","02690","SNF","118","STONEBRIDGE HERMANN","1800 WEIN ST","HERMANN","65041-1601","GASCONADE","PO BOX 468","HERMANN","65041-0468","(573) 486-3155","THERESA","WILLIMANN","Medicare/Medicaid","false","false","ELDERCARE OF MID-MISSOURI XIII, INC","PROFIT CORPORATION"
"6","02804","SNF","79","GASCONADE MANOR NURSING HOME","1910 NURSING HOME RD","OWENSVILLE","65066-2844","GASCONADE","PO BOX 520","OWENSVILLE","65066-0520","(573) 437-4101","ALEXUS","STROTHKAMP","Medicare/Medicaid","false","false","GASCONADE MANOR NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"6","14143","ALF","19","GASCONADE TERRACE RETIREMENT CENTER","1930 NURSING HOME RD","OWENSVILLE","65066-2844","GASCONADE","PO BOX 520","OWENSVILLE","65066-0520","(573) 437-4833","CRYSTAL","RAY",,"false","false","GASCONADE MANOR NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"6","19051","SNF","131","STONEBRIDGE OWENSVILLE","1016 W HIGHWAY 28","OWENSVILLE","65066-1677","GASCONADE","PO BOX 593","OWENSVILLE","65066-0593","(573) 437-6877","DONNA","ENKE","Medicare/Medicaid","false","true","ELDERCARE OF MID-MISSOURI XIV, INC","PROFIT CORPORATION"
"6","24133","RCF","48","OWENSVILLE PLACE RESIDENTIAL LIVING","301 NORTH 7TH ST","OWENSVILLE","65066-1075","GASCONADE","301 NORTH 7TH ST","OWENSVILLE","65066-1075","(573) 437-5396","RACHEL","MCCLINTOCK",,"false","false","AMERICARE AT VICTORIAN MANOR OF OWENSVILLE, LLC","LIMITED LIABILITY COMPANY"
"6","24982","RCF","48","RHINELAND POINTE RESIDENTIAL LIVING","2120 VILLAGE LANE","HERMANN","65041-1600","GASCONADE","2120 VILLAGE LANE","HERMANN","65041-1600","(573) 486-5060","JANNA","SCHULTE",,"false","false","AMERICARE AT VICTORIAN MANOR OF HERMANN, LLC","LIMITED LIABILITY COMPANY"
"4","04305","ALF**","24","COUNTRYSIDE VILLAGE ASSISTED LIVING FACILITY","300 WEST FAIRVIEW STREET","KING CITY","64463-9606","GENTRY","300 WEST FAIRVIEW STREET","KING CITY","64463-9606","(660) 535-2011","MICHELLE","HENSLEY",,"false","false","COUNTRYSIDE VILLAGE ASSISTED LIVING LLC","LIMITED LIABILITY COMPANY"
"4","05832","SNF","70","PINE VIEW MANOR, INC","307 NORTH PINEVIEW ST","STANBERRY","64489-1509","GENTRY","307 NORTH PINEVIEW ST","STANBERRY","64489-1509","(660) 783-2118","PAMELA D","HAILEY","Medicare/Medicaid","false","false","PINE VIEW MANOR, INC","NOT FOR PROFIT CORPORATION"
"4","05832","ALF**","12","PINE VIEW MANOR, INC","307 NORTH PINEVIEW ST","STANBERRY","64489-1509","GENTRY","307 NORTH PINEVIEW ST","STANBERRY","64489-1509","(660) 783-2118","PAMELA D","HAILEY",,"false","false","PINE VIEW MANOR, INC","NOT FOR PROFIT CORPORATION"
"1","00144","SNF","194","SPRING VALLEY HEALTH & REHABILITATION CENTER","2915 SOUTH FREMONT AVE","SPRINGFIELD","65804-3608","GREENE","2915 SOUTH FREMONT AVE","SPRINGFIELD","65804-3608","(417) 883-4022","HOLLY","ANDERSON","Medicare/Medicaid","false","true","MC FREMONT HEALTHCARE, LLC","LIMITED LIABILITY COMPANY"
"1","00144","ALF","40","SPRING VALLEY ASSISTED LIVING","2915 SOUTH FREMONT AVE","SPRINGFIELD","65804-3608","GREENE","2915 SOUTH FREMONT AVE","SPRINGFIELD","65804-3608","(417) 883-4022","HOLLY","ANDERSON",,"false","false","MC FREMONT HEALTHCARE, LLC","LIMITED LIABILITY COMPANY"
"1","00200","SNF","82","ASH GROVE HEALTHCARE FACILITY","401 NORTH MEDICAL DR","ASH GROVE","65604-1004","GREENE","PO BOX 247","ASH GROVE","65604-0247","(417) 751-2575","ALECIA","ROBINSON","Medicare/Medicaid","false","true","CITIZENS MEMORIAL HEALTH CARE FOUNDATION","NOT FOR PROFIT CORPORATION"
"1","02984","RCF*","31","GOLDEN ESTATE RESIDENTIAL CARE","1134 WEST NORTON RD","SPRINGFIELD","65803-1070","GREENE","1134 WEST NORTON RD","SPRINGFIELD","65803-1070","(417) 833-4440","MARTHA","MITCHELL",,"true","false","MITCHELL'S CARE CENTER, LLC","LIMITED LIABILITY COMPANY"
"1","04907","RCF","29","MARANATHA VILLAGE, INC","233 EAST NORTON RD","SPRINGFIELD","65803-3633","GREENE","233 EAST NORTON RD","SPRINGFIELD","65803-3633","(417) 833-0016","BRIAN","MILLER",,"false","false","MARANATHA VILLAGE, INC","NOT FOR PROFIT CORPORATION"
"1","04907","SNF","120","MARANATHA VILLAGE, INC","233 EAST NORTON RD","SPRINGFIELD","65803-3633","GREENE","233 EAST NORTON RD","SPRINGFIELD","65803-3633","(417) 833-0016","BRIAN","MILLER","Medicare/Medicaid","false","false","MARANATHA VILLAGE, INC","NOT FOR PROFIT CORPORATION"
"1","05280","SNF","146","SPRINGFIELD VILLA","1100 EAST MONTCLAIR","SPRINGFIELD","65807-5076","GREENE","1100 EAST MONTCLAIR","SPRINGFIELD","65807-5076","(417) 820-8500","KEITH","STEENBERGEN","Medicare/Medicaid","false","true","N & R OF SPRINGFIELD MONTCLAIR, LLC","LIMITED LIABILITY COMPANY"
"1","05579","SNF","172","WILSON'S CREEK NURSING & REHAB","3403 WEST MT VERNON","SPRINGFIELD","65802-5241","GREENE","3403 WEST MT VERNON","SPRINGFIELD","65802-5241","(417) 864-5600","MICHAEL","HUFFMAN","Medicare/Medicaid","false","true","N & R OF SPRINGFIELD WEST, LLC","LIMITED LIABILITY COMPANY"
"1","05794","SNF","94","WOODLAND MANOR","1347 EAST VALLEY WATERMILL RD","SPRINGFIELD","65803-3739","GREENE","1347 EAST VALLEY WATERMILL RD","SPRINGFIELD","65803-3739","(417) 833-1220","BRENDA","ALEXANDER","Medicare/Medicaid","false","false","EBG HEALTH CARE III, INC","PROFIT CORPORATION"
"1","06229","RCF","12","JACOBS CARE CENTER, LLC","932 WEST STATE","SPRINGFIELD","65806-2846","GREENE","932 WEST STATE","SPRINGFIELD","65806-2846","(417) 865-6140","CAMELIA","IACOB",,"true","false","JACOBS CARE CENTER, LLC","LIMITED LIABILITY COMPANY"
"1","06441","SNF","120","MAPLES HEALTH AND REHABILITATION, THE","610 WEST SUNSET ST","SPRINGFIELD","65807-3696","GREENE","610 WEST SUNSET ST","SPRINGFIELD","65807-3696","(417) 891-1700","JOHN","MILLER","Medicare/Medicaid","false","false","GREENECO NC OPS, INC","PROFIT CORPORATION"
"1","07460","SNF","146","SPRINGFIELD REHABILITATION & HEALTH CARE CENTER","2800 S FORT AVE","SPRINGFIELD","65807-3480","GREENE","PO BOX 3438 GS","SPRINGFIELD","65808-3438","(417) 882-0035","TROY","LACEY","Medicare/Medicaid","false","false","NHC HEALTHCARE-SPRINGFIELD MISSOURI LLC","LIMITED LIABILITY COMPANY"
"1","09512","SNF","90","BROOKHAVEN NURSING & REHAB","3405 WEST MT VERNON","SPRINGFIELD","65802-5241","GREENE","3405 WEST MT VERNON","SPRINGFIELD","65802-5241","(417) 874-9600","KYLE","JONES","Medicare/Medicaid","false","false","N & R OF BROOKHAVEN, LLC","LIMITED LIABILITY COMPANY"
"1","09756","SNF","120","SPRINGFIELD SKILLED CARE CENTER","2401 W GRAND ST","SPRINGFIELD","65802-4967","GREENE","2401 W GRAND ST","SPRINGFIELD","65802-4967","(417) 864-4545","DANIEL","JOHNSTON","Medicare/Medicaid","false","false","SPRINGFIELD HEALTHCARE MANAGEMENT, LLC","LIMITED LIABILITY COMPANY"
"1","09756","RCF*","99","LODGES, THE","2401 W GRAND ST","SPRINGFIELD","65802-4967","GREENE","2401 W GRAND ST","SPRINGFIELD","65802-4967","(417) 864-4545","KELLY","SHIPLEY",,"true","false","SPRINGFIELD HEALTHCARE MANAGEMENT, LLC","LIMITED LIABILITY COMPANY"
"1","13150","RCF*","42","QUALITY RESIDENTIAL CARE","2034 WEST COLLEGE","SPRINGFIELD","65806-1524","GREENE","PO BOX 8127","SPRINGFIELD","65801-8127","(417) 831-6466","MARTHA","MITCHELL",,"true","false","CARE ENTERPRISES, LLC","LIMITED LIABILITY COMPANY"
"1","13684","SNF","127","REPUBLIC NURSING & REHAB","901 EAST HIGHWAY 174","REPUBLIC","65738-1155","GREENE","901 EAST HIGHWAY 174","REPUBLIC","65738-1155","(417) 732-1822","JOSHUA","GROCE","Medicare/Medicaid","false","true","N & R OF CHRISTIAN REPUBLIC, LLC","LIMITED LIABILITY COMPANY"
"1","16393","SNF","66","WILLARD CARE CENTER","400 WEST WALNUT LN","WILLARD","65781-9432","GREENE","400 W WALNUT LN","WILLARD","65781-9432","(417) 742-3593","DENNA","HENDERSON","Medicare/Medicaid","false","true","N & R OF WILLARD, LLC","LIMITED LIABILITY COMPANY"
"1","16723","RCF","69","SONSHINE MANOR","300 S COTTONWOOD AVE","REPUBLIC","65738-2093","GREENE","300 S COTTONWOOD AVE","REPUBLIC","65738-2093","(417) 732-2929","ANGELA","BAXTER",,"false","false","N & R OF REPUBLIC, LLC","LIMITED LIABILITY COMPANY"
"1","16735","SNF","120","GLENDALE GARDENS NURSING & REHAB","3535 EAST CHEROKEE","SPRINGFIELD","65809-2829","GREENE","3535 EAST CHEROKEE","SPRINGFIELD","65809-2829","(417) 889-9955","BRIAN","SHARP","Medicare/Medicaid","false","false","N & R OF SPRINGFIELD EAST, LLC","LIMITED LIABILITY COMPANY"
"1","17371","SNF","100","MANOR AT ELFINDALE, THE","1707 WEST ELFINDALE ST","SPRINGFIELD","65807-1246","GREENE","1707 WEST ELFINDALE ST","SPRINGFIELD","65807-1246","(417) 831-2273","MATTHEW","GOULD","Medicare","false","true","VSL SPRINGFIELD MANOR LLC","LIMITED LIABILITY COMPANY"
"1","17645","SNF","120","JAMES RIVER NURSING AND REHABILITATION","3550 EAST BATTLEFIELD","SPRINGFIELD","65809-3400","GREENE","3550 EAST BATTLEFIELD","SPRINGFIELD","65809-3400","(417) 889-9500","KELSEY","LONG","Medicare/Medicaid","false","false","JRNRC OPS, INC","PROFIT CORPORATION"
"1","19668","ALF","74","JOY ASSISTED LIVING FOR SENIORS","2030 W MOUNT VERNON ST","SPRINGFIELD","65802-4846","GREENE","PO BOX 9655","SPRINGFIELD","65801-9655","(417) 864-8805","KATHY","MCCRARY",,"true","false","JOYCO, INC","PROFIT CORPORATION"
"1","19713","ALF**","44","SPRING RIDGE ASSISTED LIVING","2828 SOUTH MEADOWBROOK","SPRINGFIELD","65807-5925","GREENE","2828 SOUTH MEADOWBROOK","SPRINGFIELD","65807-5925","(417) 889-7100","LAUREN","MARTINEZ",,"false","false","SPRING RIDGE RESIDENTIAL, LLC","LIMITED LIABILITY COMPANY"
"1","20288","ALF**","148","GARDENS, THE","1302 WEST SUNSET","SPRINGFIELD","65807-5943","GREENE","1302 WEST SUNSET","SPRINGFIELD","65807-5943","(417) 889-7600","HEATHER","BROWN",,"false","true","BSLC II","NOT FOR PROFIT CORPORATION"
"1","20791","ALF**","66","RAVENWOOD ASSISTED LIVING","1950 EAST REPUBLIC RD","SPRINGFIELD","65804-6763","GREENE","1950 E REPUBLIC RD","SPRINGFIELD","65804-6763","(417) 890-6000","AMY","PHILLIPS",,"false","true","RAVENWOOD RESIDENTIAL, LLC","LIMITED LIABILITY COMPANY"
"1","20838","RCF","12","BRISTOL MANOR OF WILLARD","511 WATSON","WILLARD","65781-8314","GREENE","511 WATSON","WILLARD","65781-8314","(417) 742-0090","TINA","THOMAS",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"1","20841","RCF","12","BRISTOL MANOR OF REPUBLIC","634 EAST HIGHWAY 174","REPUBLIC","65738-1124","GREENE","634 EAST HWY 174","REPUBLIC","65738-1124","(417) 732-8998","JESSICA","WRIGHT",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"1","21025","RCF","67","BUNGALOWS AT SPRINGFIELD EAST, THE","3540 EAST CHEROKEE","SPRINGFIELD","65809-2828","GREENE","3540 EAST CHEROKEE","SPRINGFIELD","65809-2828","(417) 889-2222","SUMMER","BAKER",,"false","false","SNH AL AIMO TENANT, INC","PROFIT CORPORATION"
"1","21285","SNF","78","STRAFFORD CARE CENTER","505 WEST EVERGREEN","STRAFFORD","65757-8625","GREENE","505 WEST EVERGREEN","STRAFFORD","65757-8625","(417) 736-9332","BETTY","MEEKS","Medicare/Medicaid","false","true","N & R OF STRAFFORD, INC","PROFIT CORPORATION"
"1","22584","RCF","92","BUNGALOWS AT CHESTERFIELD VILLAGE, THE","2410 WEST CHESTERFIELD BLVD","SPRINGFIELD","65807-8631","GREENE","2410 W CHESTERFIELD BLVD","SPRINGFIELD","65807-8631","(417) 886-4000","TRISH","MARKUSSEN",,"false","false","SNH AL AIMO TENANT, INC","PROFIT CORPORATION"
"1","23400","SNF","120","MAGNOLIA SQUARE NURSING AND REHAB","1502 WEST EDGEWOOD","SPRINGFIELD","65807-3567","GREENE","1502 WEST EDGEWOOD","SPRINGFIELD","65807-3567","(417) 877-7545","SHANA","PARKER","Medicare/Medicaid","false","false","MSNRC OPS, INC","PROFIT CORPORATION"
"1","23613","ALF**","67","LAKEWOOD ASSISTED LIVING","4685 ROBBERSON AVE","SPRINGFIELD","65810-1785","GREENE","4685 ROBBERSON AVE","SPRINGFIELD","65810-1785","(417) 881-1411","CHRISTINA","BLOOMER",,"false","true","LAKEWOOD RESIDENTIAL CARE, LLC","LIMITED LIABILITY COMPANY"
"1","24701","SNF","120","NEIGHBORHOODS AT QUAIL CREEK, THE","1514 WEST LARK","SPRINGFIELD","65810-2270","GREENE","1514 WEST LARK","SPRINGFIELD","65810-2270","(417) 889-1275","ERIC","WINDHAM","Medicare/Medicaid","false","true","RH MONTGOMERY PROPERTIES, INC","PROFIT CORPORATION"
"1","28295","ALF**","66","CEDARHURST OF SPRINGFIELD","1146 EAST LAKEWOOD ST","SPRINGFIELD","65810-2614","GREENE","1146 E LAKEWOOD ST","SPRINGFIELD","65810-2614","(417) 885-9050","MARDA","SAYLES",,"false","true","MAPLE WOOD MANAGEMENT MO, LLC","LIMITED LIABILITY COMPANY"
"1","28782","ALF**","72","FREMONT SENIOR LIVING, THE","1520 EAST BATES ST","SPRINGFIELD","65804-8401","GREENE","1520 EAST BATES ST","SPRINGFIELD","65804-8401","(417) 881-0500","BILLY","HOUSE-HENRY",,"false","true","VOP FREMONT LLC","LIMITED LIABILITY COMPANY"
"1","31013","SNF","120","BIRCH POINTE HEALTH AND REHABILITATION","3705 S JEFFERSON AVE","SPRINGFIELD","65807-5880","GREENE","3705 S JEFFERSON AVE","SPRINGFIELD","65807-5880","(417) 889-0773","CLINTON","LOWE","Medicare/Medicaid","false","true","SENIOR LIVING MANAGEMENT GROUP, LLC","LIMITED LIABILITY COMPANY"
"1","31273","SNF","38","SUNTERRA SPRINGS SPRINGFIELD","4935 S NATIONAL AVE","SPRINGFIELD","65810-2989","GREENE","4935 S NATIONAL AVE","SPRINGFIELD","65810-2989","(417) 720-8050","EULA","RICHARDSON","Medicare","false","false","SUNTERRA SPRINGFIELD OC, LLC","LIMITED LIABILITY COMPANY"
"1","31903","ALF**","66","TOWNSHIP SENIOR LIVING, THE","4150 WEST REPUBLIC ROAD","BATTLEFIELD","65619-7111","GREENE","4150 WEST REPUBLIC ROAD","BATTLEFIELD","65619-7111","(417) 881-7800","ANITA","WILKINSON",,"false","true","SPRINGFIELD SW SENIOR LIVING, LLC","LIMITED LIABILITY COMPANY"
"1","32441","ALF**","70","TURNERS ROCK","3911 EAST HIGHWAY D","SPRINGFIELD","65809-","GREENE","3911 EAST HIGHWAY D","SPRINGFEILD","65809-","(417) 459-4070","BRAD","ELDRIDGE",,"false","true","SENIOR LIVING CONSULTING GROUP, LLC","LIMITED LIABILITY COMPANY"
"1","32469","ALF**","100","SPRINGHOUSE VILLAGE","3877 EAST FARM ROAD 132","SPRINGFIELD","65802-6241","GREENE","3877 EAST FARM ROAD 132","SPRINGFIELD","65802-6241","(417) 708-3403","KAREN","DOBSON",,"false","true","3877 E FARM RD 132 OPCO LLC","LIMITED LIABILITY COMPANY"
"1","32492","ALF","50","VSL SPRINGFIELD ASSISTED LIVING, LLC","1401 WEST ELFINDALE STREET","SPRINGFIELD","65807-1295","GREENE","1401 WEST ELFINDALE STREET","SPRINGFIELD","65807-1295","(417) 831-3828","JESSICA","SAAD",,"false","false","VSL SPRINGFIELD ASSISTED LIVING, LLC","LIMITED LIABILITY COMPANY"
"1","33342","ALF**","60","MISSION RIDGE","4349 S KANSAS AVE","SPRINGFIELD","65810-1413","GREENE","4349 S KANSAS AVE","SPRINGFIELD","65810-1413","(417) 520-7020","FUE","HANG",,"false","false","VETERANS FOR SENIOR LIVING MANAGEMENT, LLC","LIMITED LIABILITY COMPANY"
"1","34076","ALF**","10","CLOSE TO PARADISE ASSISTED LIVING LLC","3824 EAST FARM ROAD 156","SPRINGFIELD","65809-3511","GREENE","3824 EAST FARM ROAD 156","SPRINGFIELD","65809-3511","(417) 522-9234","MARIA","TOCAI",,"false","false","CLOSE TO PARADISE ASSISTED LIVING LLC","LIMITED LIABILITY COMPANY"
"4","18267","SNF","90","EASTVIEW MANOR CARE CENTER","1622 EAST 28TH ST","TRENTON","64683-1104","GRUNDY","1622 EAST 28TH ST","TRENTON","64683-1104","(660) 359-2251","KRISTINA","CARLSON","Medicare/Medicaid","false","false","EASTVIEW MANOR, INC","PROFIT CORPORATION"
"4","18509","RCF*","28","SUNNYVIEW NURSING HOME & APARTMENTS","1311 EAST 28TH ST","TRENTON","64683-1103","GRUNDY","1311 EAST 28TH ST","TRENTON","64683-1103","(660) 359-5647","JERRY","DOERHOFF",,"false","false","GRUNDY COUNTY NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"4","18509","SNF","94","SUNNYVIEW NURSING HOME & APARTMENTS","1311 EAST 28TH ST","TRENTON","64683-1103","GRUNDY","1311 EAST 28TH ST","TRENTON","64683-1103","(660) 359-5647","JERRY","DOERHOFF","Medicare/Medicaid","false","false","GRUNDY COUNTY NURSING HOME DISTRICT","NURSING HOME DISTRICT"
"4","18597","RCF","12","BRISTOL MANOR OF TRENTON","1701 EAST 28TH ST","TRENTON","64683-1177","GRUNDY","1701 EAST 28TH ST","TRENTON","64683-1177","(660) 359-5599","BRANDY","HAMILTON",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"4","01936","SNF","92","CRESTVIEW HOME","1313 SOUTH 25TH ST","BETHANY","64424-2634","HARRISON","PO BOX 430","BETHANY","64424-0430","(660) 425-3128","DAVID","HIBBLER","Medicare/Medicaid","false","false","N & R OF CRESTVIEW, LLC","LIMITED LIABILITY COMPANY"
"4","19068","RCF","12","BRISTOL MANOR OF BETHANY","811 SOUTH 24TH ST","BETHANY","64424-2631","HARRISON","811 SOUTH 24TH ST","BETHANY","64424-2631","(660) 425-7133","TAYLOR","CONNOR",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"1","01318","SNF","120","CLINTON HEALTHCARE AND REHABILITATION CENTER","1009 EAST OHIO","CLINTON","64735-2455","HENRY","1009 EAST OHIO","CLINTON","64735-2455","(660) 885-5571","ANTOINE","WILEY","Medicare/Medicaid","false","false","CLINTON NO. 1, INC","PROFIT CORPORATION"
"1","07268","RCF*","42","JOY ADULT CARE CENTER","614 SOUTH MAIN","CLINTON","64735-2620","HENRY","PO BOX 8","CLINTON","64735-0008","(660) 885-8328","JENIFER","LAROSE",,"true","false","K & J CARE ENTERPRISES, INC","PROFIT CORPORATION"
"1","08521","SNF","120","ADAIR VILLAGE","1801 N GAINES DR","CLINTON","64735-1127","HENRY","1801 N GAINES DR","CLINTON","64735-1127","(660) 885-8196","STACIA","WILSON","Medicare/Medicaid","false","true","CLINTON NO. 2 INC","PROFIT CORPORATION"
"1","16656","RCF","12","BRISTOL MANOR OF CLINTON","1402 EAST FRANKLIN","CLINTON","64735-1768","HENRY","1402 EAST FRANKLIN","CLINTON","64735-1768","(660) 885-8391","KAYANNA","WILLARD",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"1","17054","ALF**","42","GLENDALE GARDENS MEMORY CARE","1300 SOUTH MAIN","CLINTON","64735-2728","HENRY","1300 S MAIN","CLINTON","64735-2728","(660) 885-2272","EMILY","KUBILUS",,"false","true","CLINTON RESIDENTIAL, LLC","LIMITED LIABILITY COMPANY"
"1","20603","ALF**","42","JEFFERSON GARDENS ASSISTED LIVING","509 WEST ROGERS ST","CLINTON","64735-2548","HENRY","509 WEST ROGERS ST","CLINTON","64735-2548","(660) 885-9770","EMILY","KUBILUS",,"false","false","CLINTON GRAN VILLA, LLC","LIMITED LIABILITY COMPANY"
"1","21715","SNF","60","WINDSOR HEALTHCARE & REHAB CENTER","809 WEST BENTON","WINDSOR","65360-1239","HENRY","PO BOX 5","WINDSOR","65360-0005","(660) 647-3102","JORDAN","MERRELL","Medicare/Medicaid","false","false","TRUMAN VALLEY HEALTH CARE, INC","PROFIT CORPORATION"
"1","10240","SNF","120","HERMITAGE NURSING & REHAB","18599 FIRST STREET","HERMITAGE","65668-9129","HICKORY","PO BOX 325","HERMITAGE","65668-0325","(417) 745-2111","LISA","WALKER","Medicare/Medicaid","false","true","N & R OF HERMITAGE, LLC","LIMITED LIABILITY COMPANY"
"4","06097","SNF","60","OREGON HEALTHCARE","501 MONROE","OREGON","64473-7800","HOLT","PO BOX 19","OREGON","64473-0019","(660) 446-3355","BRANDI","OLIVEIRA","Medicare/Medicaid","false","false","OREGON SNF OPERATIONS LLC","LIMITED LIABILITY COMPANY"
"4","07998","SNF","60","TIFFANY HEIGHTS","1531 NEBRASKA ST","MOUND CITY","64470-1610","HOLT",,"MOUND CITY","64470-0308","(660) 442-3146","JAMIE","NAUMAN","Medicare/Medicaid","false","false","MOUND CITY SNF OPERATIONS LLC","LIMITED LIABILITY COMPANY"
"5","01659","SNF","59","GLASGOW GARDENS","100 AUDSLEY DR","GLASGOW","65254-9537","HOWARD","100 AUDSLEY DR","GLASGOW","65254-9537","(660) 338-2297","TABITHA","CROWDER","Medicare/Medicaid","false","false","N & R OF GLASGOW, LLC","LIMITED LIABILITY COMPANY"
"5","23894","RCF","12","ASHBURY HEIGHTS OF FAYETTE","200 GROCE ST","FAYETTE","65248-9813","HOWARD","200 GROCE ST","FAYETTE","65248-9813","(660) 248-3603","MARY","JOHNSON",,"false","false","BRISTOL CARE, INC","PROFIT CORPORATION"
"5","28815","ALF**","60","LODGE, THE","542 STATE ROAD DD","FAYETTE","65248-9658","HOWARD","542 STATE RD DD","FAYETTE","65248-9658","(660) 248-2277","LEIGH","HILDERBRAND",,"true","false","HANK VENTURES, INC","PROFIT CORPORATION"
"2","06253","SNF","120","BROOKE HAVEN HEALTHCARE","1410  NORTH KENTUCKY AVE","WEST PLAINS","65775-1822","HOWELL","1410  NORTH KENTUCKY AVE","WEST PLAINS","65775-1822","(417) 256-7975","HOLLY","OSGOOD","Medicare/Medicaid","false","true","WILLOW HEALTH CARE, INC","NOT FOR PROFIT CORPORATION"
"2","08434","SNF","114","NHC HEALTHCARE, WEST PLAINS","211 DAVIS DR","WEST PLAINS","65775-2242","HOWELL","PO BOX 497","WEST PLAINS","65775-0497","(417) 256-0798","ANNA","MICHEL","Medicare/Medicaid","false","true","NHC HEALTHCARE / WEST PLAINS, LLC","LIMITED LIABILITY COMPANY"
"2","08614","SNF","105","WILLOW CARE NURSING HOME","2646 STATE ROUTE 76","WILLOW SPRINGS","65793-8254","HOWELL","PO BOX 309","WILLOW SPRINGS","65793-0309","(417) 469-3152","STACEY","SMITH","Medicare/Medicaid","false","true","WILLOW HEALTH CARE, INC","NOT FOR PROFIT CORPORATION"
"2","08614","ALF","36","WILLOW WEST APARTMENTS","2644 STATE ROUTE 76","WILLOW SPRINGS","65793-8254","HOWELL","PO BOX 309","WILLOW SPRINGS","65793-0309","(417) 469-3152","STACEY","SMITH",,"false","false","WILLOW HEALTH CARE, INC","NOT FOR PROFIT CORPORATION"
